auburn,virginia,1
auburn,cincinnati,1
auburn,tennessee,1
auburn,arizona,1
auburn,kentucky,1
auburn,miami - florida,1
auburn,nevada,0
auburn,creighton,1
auburn,kansas st,1
auburn,texas,1
auburn,loyola (il),1
auburn,davidson,1
auburn,buffalo,1
auburn,wright st,1
auburn,georgia st,0
auburn,maryland-baltimore county,1
auburn,xavier,0
auburn,north carolina,0
auburn,michigan,1
auburn,gonzaga,1
auburn,ohio st,1
auburn,houston,1
auburn,texas a&m,0
auburn,missouri,1
auburn,florida st,1
auburn,providence,1
auburn,san diego st,1
auburn,s dakota st,1
auburn,nc greensboro,1
auburn,montana,1
auburn,lipscomb,1
auburn,n.c. central,1
auburn,texas southern,1
clemson,tcu,1
clemson,rhode island,1
clemson,seton hall,1
clemson,n.c. state,1
clemson,oklahoma,1
clemson,arizona st,1
clemson,syracuse,0
clemson,new mexico st,0
clemson,charleston,1
clemson,bucknell,0
clemson,iona,1
clemson,penn,1
clemson,virginia,0
clemson,cincinnati,0
clemson,tennessee,0
clemson,arizona,1
clemson,kentucky,1
clemson,miami - florida,1
clemson,nevada,1
clemson,creighton,1
clemson,kansas st,1
clemson,texas,1
clemson,loyola (il),1
clemson,davidson,1
clemson,buffalo,1
clemson,wright st,1
clemson,georgia st,0
clemson,maryland-baltimore county,1
clemson,xavier,1
clemson,north carolina,1
clemson,michigan,0
clemson,gonzaga,0
clemson,ohio st,1
clemson,houston,1
clemson,texas a&m,1
clemson,missouri,1
clemson,florida st,1
clemson,providence,1
clemson,san diego st,1
clemson,s dakota st,1
clemson,nc greensboro,1
clemson,montana,1
clemson,lipscomb,1
clemson,n.c. central,1
clemson,texas southern,1
tcu,rhode island,0
tcu,seton hall,0
tcu,n.c. state,0
tcu,oklahoma,0
tcu,arizona st,1
tcu,syracuse,1
tcu,new mexico st,1
tcu,charleston,1
tcu,bucknell,1
tcu,iona,1
tcu,penn,1
tcu,virginia,0
tcu,cincinnati,1
tcu,tennessee,0
tcu,arizona,0
tcu,kentucky,1
tcu,miami - florida,0
tcu,nevada,0
tcu,creighton,0
tcu,kansas st,0
tcu,texas,1
tcu,loyola (il),1
tcu,davidson,1
tcu,buffalo,0
tcu,wright st,1
tcu,georgia st,1
tcu,maryland-baltimore county,1
tcu,xavier,0
tcu,north carolina,0
tcu,michigan,0
tcu,gonzaga,0
tcu,ohio st,0
tcu,houston,0
tcu,texas a&m,1
tcu,missouri,0
tcu,florida st,0
tcu,providence,1
tcu,san diego st,0
tcu,s dakota st,0
tcu,nc greensboro,1
tcu,montana,1
tcu,lipscomb,1
tcu,n.c. central,1
tcu,texas southern,1
rhode island,seton hall,1
rhode island,n.c. state,0
rhode island,oklahoma,0
rhode island,arizona st,0
rhode island,syracuse,0
rhode island,new mexico st,0
rhode island,charleston,1
rhode island,bucknell,1
rhode island,iona,1
rhode island,penn,1
rhode island,virginia,0
rhode island,cincinnati,0
rhode island,tennessee,0
rhode island,arizona,0
rhode island,kentucky,0
rhode island,miami - florida,0
rhode island,nevada,1
rhode island,creighton,1
rhode island,kansas st,0
rhode island,texas,1
rhode island,loyola (il),1
rhode island,davidson,0
rhode island,buffalo,1
rhode island,wright st,1
rhode island,georgia st,1
rhode island,maryland-baltimore county,1
rhode island,xavier,0
rhode island,north carolina,0
rhode island,michigan,0
rhode island,gonzaga,0
rhode island,ohio st,0
rhode island,houston,0
rhode island,texas a&m,1
rhode island,missouri,1
rhode island,florida st,0
rhode island,providence,1
rhode island,san diego st,1
rhode island,s dakota st,0
rhode island,nc greensboro,1
rhode island,montana,1
rhode island,lipscomb,1
rhode island,n.c. central,1
rhode island,texas southern,1
seton hall,n.c. state,1
seton hall,oklahoma,1
seton hall,arizona st,1
seton hall,syracuse,1
seton hall,new mexico st,1
seton hall,charleston,1
seton hall,bucknell,1
seton hall,iona,1
seton hall,penn,1
seton hall,virginia,0
seton hall,cincinnati,1
seton hall,tennessee,0
seton hall,arizona,0
seton hall,kentucky,1
seton hall,miami - florida,1
seton hall,nevada,1
seton hall,creighton,1
seton hall,kansas st,0
seton hall,texas,0
seton hall,loyola (il),0
seton hall,davidson,1
seton hall,buffalo,1
seton hall,wright st,1
seton hall,georgia st,1
seton hall,maryland-baltimore county,1
seton hall,xavier,0
seton hall,north carolina,0
seton hall,michigan,0
seton hall,gonzaga,0
seton hall,ohio st,1
seton hall,houston,1
seton hall,texas a&m,0
seton hall,missouri,1
seton hall,florida st,1
seton hall,providence,1
seton hall,san diego st,0
seton hall,s dakota st,1
seton hall,nc greensboro,1
seton hall,montana,1
seton hall,lipscomb,1
seton hall,n.c. central,1
seton hall,texas southern,1
n.c. state,oklahoma,1
n.c. state,arizona st,0
n.c. state,syracuse,1
n.c. state,new mexico st,1
n.c. state,charleston,1
n.c. state,bucknell,1
n.c. state,iona,1
n.c. state,penn,0
n.c. state,virginia,0
n.c. state,cincinnati,0
n.c. state,tennessee,0
n.c. state,arizona,1
n.c. state,kentucky,0
n.c. state,miami - florida,1
n.c. state,nevada,1
n.c. state,creighton,0
n.c. state,kansas st,1
n.c. state,texas,0
n.c. state,loyola (il),1
n.c. state,davidson,0
n.c. state,buffalo,0
n.c. state,wright st,1
n.c. state,georgia st,1
n.c. state,maryland-baltimore county,1
n.c. state,xavier,0
n.c. state,north carolina,0
n.c. state,michigan,0
n.c. state,gonzaga,1
n.c. state,ohio st,0
n.c. state,houston,1
n.c. state,texas a&m,0
n.c. state,missouri,0
n.c. state,florida st,1
n.c. state,providence,0
n.c. state,san diego st,1
n.c. state,s dakota st,0
n.c. state,nc greensboro,1
n.c. state,montana,1
n.c. state,lipscomb,1
n.c. state,n.c. central,1
n.c. state,texas southern,1
oklahoma,arizona st,0
oklahoma,syracuse,1
oklahoma,new mexico st,0
oklahoma,charleston,1
oklahoma,bucknell,0
oklahoma,iona,1
oklahoma,penn,1
oklahoma,virginia,0
oklahoma,cincinnati,0
oklahoma,tennessee,0
oklahoma,arizona,0
oklahoma,kentucky,0
oklahoma,miami - florida,1
oklahoma,nevada,1
oklahoma,creighton,0
oklahoma,kansas st,1
oklahoma,texas,0
oklahoma,loyola (il),1
oklahoma,davidson,0
oklahoma,buffalo,1
oklahoma,wright st,1
oklahoma,georgia st,1
oklahoma,maryland-baltimore county,1
oklahoma,xavier,1
oklahoma,north carolina,0
oklahoma,michigan,0
oklahoma,gonzaga,1
oklahoma,ohio st,0
oklahoma,houston,0
oklahoma,texas a&m,0
oklahoma,missouri,0
oklahoma,florida st,0
oklahoma,providence,0
oklahoma,san diego st,1
oklahoma,s dakota st,1
oklahoma,nc greensboro,0
oklahoma,montana,1
oklahoma,lipscomb,1
oklahoma,n.c. central,1
oklahoma,texas southern,1
arizona st,syracuse,1
arizona st,new mexico st,1
arizona st,charleston,1
arizona st,bucknell,1
arizona st,iona,0
arizona st,penn,1
arizona st,virginia,0
arizona st,cincinnati,0
arizona st,tennessee,0
arizona st,arizona,0
arizona st,kentucky,0
arizona st,miami - florida,1
arizona st,nevada,0
arizona st,creighton,0
arizona st,kansas st,1
arizona st,texas,0
arizona st,loyola (il),1
arizona st,davidson,1
arizona st,buffalo,0
arizona st,wright st,1
arizona st,georgia st,1
arizona st,maryland-baltimore county,1
arizona st,xavier,1
arizona st,north carolina,0
arizona st,michigan,0
arizona st,gonzaga,1
arizona st,ohio st,0
arizona st,houston,0
arizona st,texas a&m,1
arizona st,missouri,1
arizona st,florida st,1
arizona st,providence,0
arizona st,san diego st,1
arizona st,s dakota st,0
arizona st,nc greensboro,1
arizona st,montana,0
arizona st,lipscomb,1
arizona st,n.c. central,1
arizona st,texas southern,1
syracuse,new mexico st,0
syracuse,charleston,1
syracuse,bucknell,1
syracuse,iona,1
syracuse,penn,0
syracuse,virginia,0
syracuse,cincinnati,0
syracuse,tennessee,1
syracuse,arizona,0
syracuse,kentucky,0
syracuse,miami - florida,0
syracuse,nevada,1
syracuse,creighton,0
syracuse,kansas st,1
syracuse,texas,0
syracuse,loyola (il),1
syracuse,davidson,0
syracuse,buffalo,1
syracuse,wright st,1
syracuse,georgia st,1
syracuse,maryland-baltimore county,1
syracuse,xavier,0
syracuse,north carolina,0
syracuse,michigan,0
syracuse,gonzaga,0
syracuse,ohio st,0
syracuse,houston,0
syracuse,texas a&m,0
syracuse,missouri,0
syracuse,florida st,0
syracuse,providence,1
syracuse,san diego st,1
syracuse,s dakota st,1
syracuse,nc greensboro,1
syracuse,montana,1
syracuse,lipscomb,1
syracuse,n.c. central,1
syracuse,texas southern,1
new mexico st,charleston,0
new mexico st,bucknell,1
new mexico st,iona,1
new mexico st,penn,1
new mexico st,virginia,0
new mexico st,cincinnati,0
new mexico st,tennessee,0
new mexico st,arizona,0
new mexico st,kentucky,0
new mexico st,miami - florida,0
new mexico st,nevada,0
new mexico st,creighton,0
new mexico st,kansas st,0
new mexico st,texas,0
new mexico st,loyola (il),1
new mexico st,davidson,0
new mexico st,buffalo,1
new mexico st,wright st,1
new mexico st,georgia st,0
new mexico st,maryland-baltimore county,1
new mexico st,xavier,0
new mexico st,north carolina,0
new mexico st,michigan,0
new mexico st,gonzaga,0
new mexico st,ohio st,0
new mexico st,houston,0
new mexico st,texas a&m,0
new mexico st,missouri,0
new mexico st,florida st,0
new mexico st,providence,0
new mexico st,san diego st,1
new mexico st,s dakota st,1
new mexico st,nc greensboro,1
new mexico st,montana,1
new mexico st,lipscomb,1
new mexico st,n.c. central,1
new mexico st,texas southern,1
charleston,bucknell,0
charleston,iona,1
charleston,penn,1
charleston,virginia,0
charleston,cincinnati,0
charleston,tennessee,0
charleston,arizona,0
charleston,kentucky,0
charleston,miami - florida,0
charleston,nevada,0
charleston,creighton,0
charleston,kansas st,0
charleston,texas,0
charleston,loyola (il),0
charleston,davidson,0
charleston,buffalo,1
charleston,wright st,1
charleston,georgia st,0
charleston,maryland-baltimore county,0
charleston,xavier,0
charleston,north carolina,0
charleston,michigan,0
charleston,gonzaga,0
charleston,ohio st,0
charleston,houston,0
charleston,texas a&m,1
charleston,missouri,0
charleston,florida st,0
charleston,providence,0
charleston,san diego st,0
charleston,s dakota st,1
charleston,nc greensboro,0
charleston,montana,1
charleston,lipscomb,1
charleston,n.c. central,1
charleston,texas southern,1
bucknell,iona,1
bucknell,penn,1
bucknell,virginia,0
bucknell,cincinnati,0
bucknell,tennessee,0
bucknell,arizona,0
bucknell,kentucky,0
bucknell,miami - florida,0
bucknell,nevada,0
bucknell,creighton,0
bucknell,kansas st,0
bucknell,texas,0
bucknell,loyola (il),0
bucknell,davidson,0
bucknell,buffalo,1
bucknell,wright st,0
bucknell,georgia st,1
bucknell,maryland-baltimore county,1
bucknell,xavier,0
bucknell,north carolina,0
bucknell,michigan,0
bucknell,gonzaga,0
bucknell,ohio st,0
bucknell,houston,0
bucknell,texas a&m,0
bucknell,missouri,0
bucknell,florida st,1
bucknell,providence,0
bucknell,san diego st,1
bucknell,s dakota st,1
bucknell,nc greensboro,0
bucknell,montana,0
bucknell,lipscomb,1
bucknell,n.c. central,1
bucknell,texas southern,1
iona,penn,1
iona,virginia,0
iona,cincinnati,0
iona,tennessee,0
iona,arizona,0
iona,kentucky,0
iona,miami - florida,0
iona,nevada,0
iona,creighton,0
iona,kansas st,0
iona,texas,0
iona,loyola (il),0
iona,davidson,1
iona,buffalo,0
iona,wright st,1
iona,georgia st,0
iona,maryland-baltimore county,1
iona,xavier,0
iona,north carolina,1
iona,michigan,0
iona,gonzaga,0
iona,ohio st,0
iona,houston,0
iona,texas a&m,1
iona,missouri,0
iona,florida st,0
iona,providence,0
iona,san diego st,0
iona,s dakota st,0
iona,nc greensboro,0
iona,montana,0
iona,lipscomb,0
iona,n.c. central,1
iona,texas southern,1
penn,virginia,0
penn,cincinnati,0
penn,tennessee,0
penn,arizona,0
penn,kentucky,0
penn,miami - florida,0
penn,nevada,0
penn,creighton,0
penn,kansas st,0
penn,texas,0
penn,loyola (il),0
penn,davidson,0
penn,buffalo,0
penn,wright st,0
penn,georgia st,0
penn,maryland-baltimore county,1
penn,xavier,0
penn,north carolina,0
penn,michigan,0
penn,gonzaga,0
penn,ohio st,0
penn,houston,0
penn,texas a&m,0
penn,missouri,0
penn,florida st,0
penn,providence,0
penn,san diego st,0
penn,s dakota st,0
penn,nc greensboro,1
penn,montana,0
penn,lipscomb,0
penn,n.c. central,1
penn,texas southern,1
virginia,cincinnati,0
virginia,tennessee,1
virginia,arizona,1
virginia,kentucky,0
virginia,miami - florida,1
virginia,nevada,1
virginia,creighton,1
virginia,kansas st,1
virginia,texas,1
virginia,loyola (il),1
virginia,davidson,1
virginia,buffalo,1
virginia,wright st,1
virginia,georgia st,1
virginia,maryland-baltimore county,1
virginia,xavier,1
virginia,north carolina,1
virginia,michigan,1
virginia,gonzaga,0
virginia,ohio st,1
virginia,houston,1
virginia,texas a&m,1
virginia,missouri,1
virginia,florida st,1
virginia,providence,1
virginia,san diego st,1
virginia,s dakota st,1
virginia,nc greensboro,1
virginia,montana,1
virginia,lipscomb,1
virginia,n.c. central,1
virginia,texas southern,1
cincinnati,tennessee,1
cincinnati,arizona,1
cincinnati,kentucky,0
cincinnati,miami - florida,0
cincinnati,nevada,0
cincinnati,creighton,1
cincinnati,kansas st,1
cincinnati,texas,1
cincinnati,loyola (il),1
cincinnati,davidson,1
cincinnati,buffalo,1
cincinnati,wright st,1
cincinnati,georgia st,1
cincinnati,maryland-baltimore county,1
cincinnati,xavier,1
cincinnati,north carolina,0
cincinnati,michigan,1
cincinnati,gonzaga,0
cincinnati,ohio st,0
cincinnati,houston,0
cincinnati,texas a&m,1
cincinnati,missouri,0
cincinnati,florida st,1
cincinnati,providence,1
cincinnati,san diego st,1
cincinnati,s dakota st,1
cincinnati,nc greensboro,1
cincinnati,montana,1
cincinnati,lipscomb,1
cincinnati,n.c. central,1
cincinnati,texas southern,1
tennessee,arizona,1
tennessee,kentucky,1
tennessee,miami - florida,1
tennessee,nevada,1
tennessee,creighton,1
tennessee,kansas st,1
tennessee,texas,1
tennessee,loyola (il),0
tennessee,davidson,1
tennessee,buffalo,1
tennessee,wright st,1
tennessee,georgia st,1
tennessee,maryland-baltimore county,1
tennessee,xavier,1
tennessee,north carolina,0
tennessee,michigan,0
tennessee,gonzaga,0
tennessee,ohio st,1
tennessee,houston,1
tennessee,texas a&m,1
tennessee,missouri,1
tennessee,florida st,1
tennessee,providence,1
tennessee,san diego st,1
tennessee,s dakota st,1
tennessee,nc greensboro,1
tennessee,montana,1
tennessee,lipscomb,1
tennessee,n.c. central,1
tennessee,texas southern,1
arizona,kentucky,1
arizona,miami - florida,1
arizona,nevada,1
arizona,creighton,1
arizona,kansas st,1
arizona,texas,1
arizona,loyola (il),1
arizona,davidson,1
arizona,buffalo,1
arizona,wright st,1
arizona,georgia st,1
arizona,maryland-baltimore county,1
arizona,xavier,1
arizona,north carolina,0
arizona,michigan,0
arizona,gonzaga,0
arizona,ohio st,1
arizona,houston,1
arizona,texas a&m,1
arizona,missouri,1
arizona,florida st,1
arizona,providence,1
arizona,san diego st,1
arizona,s dakota st,1
arizona,nc greensboro,1
arizona,montana,1
arizona,lipscomb,1
arizona,n.c. central,1
arizona,texas southern,1
kentucky,miami - florida,1
kentucky,nevada,0
kentucky,creighton,0
kentucky,kansas st,1
kentucky,texas,0
kentucky,loyola (il),0
kentucky,davidson,1
kentucky,buffalo,1
kentucky,wright st,1
kentucky,georgia st,1
kentucky,maryland-baltimore county,1
kentucky,xavier,0
kentucky,north carolina,0
kentucky,michigan,1
kentucky,gonzaga,0
kentucky,ohio st,1
kentucky,houston,1
kentucky,texas a&m,0
kentucky,missouri,1
kentucky,florida st,0
kentucky,providence,1
kentucky,san diego st,1
kentucky,s dakota st,1
kentucky,nc greensboro,1
kentucky,montana,1
kentucky,lipscomb,1
kentucky,n.c. central,1
kentucky,texas southern,1
miami - florida,nevada,1
miami - florida,creighton,0
miami - florida,kansas st,0
miami - florida,texas,1
miami - florida,loyola (il),1
miami - florida,davidson,0
miami - florida,buffalo,1
miami - florida,wright st,1
miami - florida,georgia st,0
miami - florida,maryland-baltimore county,1
miami - florida,xavier,0
miami - florida,north carolina,0
miami - florida,michigan,1
miami - florida,gonzaga,0
miami - florida,ohio st,0
miami - florida,houston,0
miami - florida,texas a&m,0
miami - florida,missouri,0
miami - florida,florida st,1
miami - florida,providence,0
miami - florida,san diego st,1
miami - florida,s dakota st,1
miami - florida,nc greensboro,1
miami - florida,montana,0
miami - florida,lipscomb,1
miami - florida,n.c. central,1
miami - florida,texas southern,1
nevada,creighton,0
nevada,kansas st,0
nevada,texas,1
nevada,loyola (il),1
nevada,davidson,1
nevada,buffalo,0
nevada,wright st,1
nevada,georgia st,1
nevada,maryland-baltimore county,1
nevada,xavier,0
nevada,north carolina,0
nevada,michigan,0
nevada,gonzaga,0
nevada,ohio st,0
nevada,houston,0
nevada,texas a&m,1
nevada,missouri,0
nevada,florida st,0
nevada,providence,1
nevada,san diego st,1
nevada,s dakota st,0
nevada,nc greensboro,0
nevada,montana,1
nevada,lipscomb,1
nevada,n.c. central,1
nevada,texas southern,1
creighton,kansas st,1
creighton,texas,0
creighton,loyola (il),0
creighton,davidson,1
creighton,buffalo,1
creighton,wright st,1
creighton,georgia st,1
creighton,maryland-baltimore county,1
creighton,xavier,0
creighton,north carolina,0
creighton,michigan,0
creighton,gonzaga,0
creighton,ohio st,1
creighton,houston,1
creighton,texas a&m,0
creighton,missouri,1
creighton,florida st,1
creighton,providence,0
creighton,san diego st,1
creighton,s dakota st,1
creighton,nc greensboro,1
creighton,montana,1
creighton,lipscomb,1
creighton,n.c. central,1
creighton,texas southern,1
kansas st,texas,1
kansas st,loyola (il),1
kansas st,davidson,0
kansas st,buffalo,1
kansas st,wright st,1
kansas st,georgia st,1
kansas st,maryland-baltimore county,1
kansas st,xavier,0
kansas st,north carolina,0
kansas st,michigan,0
kansas st,gonzaga,0
kansas st,ohio st,1
kansas st,houston,1
kansas st,texas a&m,1
kansas st,missouri,1
kansas st,florida st,1
kansas st,providence,1
kansas st,san diego st,1
kansas st,s dakota st,1
kansas st,nc greensboro,1
kansas st,montana,1
kansas st,lipscomb,1
kansas st,n.c. central,1
kansas st,texas southern,1
texas,loyola (il),0
texas,davidson,0
texas,buffalo,1
texas,wright st,1
texas,georgia st,1
texas,maryland-baltimore county,1
texas,xavier,0
texas,north carolina,0
texas,michigan,0
texas,gonzaga,0
texas,ohio st,0
texas,houston,0
texas,texas a&m,0
texas,missouri,0
texas,florida st,1
texas,providence,1
texas,san diego st,0
texas,s dakota st,1
texas,nc greensboro,0
texas,montana,1
texas,lipscomb,1
texas,n.c. central,1
texas,texas southern,1
loyola (il),davidson,0
loyola (il),buffalo,0
loyola (il),wright st,1
loyola (il),georgia st,1
loyola (il),maryland-baltimore county,1
loyola (il),xavier,0
loyola (il),north carolina,0
loyola (il),michigan,0
loyola (il),gonzaga,0
loyola (il),ohio st,1
loyola (il),houston,1
loyola (il),texas a&m,1
loyola (il),missouri,0
loyola (il),florida st,0
loyola (il),providence,1
loyola (il),san diego st,0
loyola (il),s dakota st,0
loyola (il),nc greensboro,1
loyola (il),montana,1
loyola (il),lipscomb,1
loyola (il),n.c. central,1
loyola (il),texas southern,1
davidson,buffalo,0
davidson,wright st,1
davidson,georgia st,1
davidson,maryland-baltimore county,1
davidson,xavier,1
davidson,north carolina,0
davidson,michigan,0
davidson,gonzaga,1
davidson,ohio st,0
davidson,houston,0
davidson,texas a&m,1
davidson,missouri,1
davidson,florida st,1
davidson,providence,0
davidson,san diego st,1
davidson,s dakota st,0
davidson,nc greensboro,1
davidson,montana,1
davidson,lipscomb,1
davidson,n.c. central,1
davidson,texas southern,1
buffalo,wright st,0
buffalo,georgia st,0
buffalo,maryland-baltimore county,1
buffalo,xavier,0
buffalo,north carolina,0
buffalo,michigan,1
buffalo,gonzaga,1
buffalo,ohio st,1
buffalo,houston,1
buffalo,texas a&m,1
buffalo,missouri,0
buffalo,florida st,0
buffalo,providence,1
buffalo,san diego st,0
buffalo,s dakota st,0
buffalo,nc greensboro,0
buffalo,montana,1
buffalo,lipscomb,1
buffalo,n.c. central,1
buffalo,texas southern,1
wright st,georgia st,0
wright st,maryland-baltimore county,1
wright st,xavier,0
wright st,north carolina,0
wright st,michigan,0
wright st,gonzaga,0
wright st,ohio st,0
wright st,houston,0
wright st,texas a&m,0
wright st,missouri,0
wright st,florida st,0
wright st,providence,0
wright st,san diego st,0
wright st,s dakota st,0
wright st,nc greensboro,0
wright st,montana,0
wright st,lipscomb,0
wright st,n.c. central,1
wright st,texas southern,1
georgia st,maryland-baltimore county,1
georgia st,xavier,0
georgia st,north carolina,0
georgia st,michigan,1
georgia st,gonzaga,0
georgia st,ohio st,0
georgia st,houston,0
georgia st,texas a&m,0
georgia st,missouri,1
georgia st,florida st,0
georgia st,providence,0
georgia st,san diego st,1
georgia st,s dakota st,1
georgia st,nc greensboro,0
georgia st,montana,1
georgia st,lipscomb,1
georgia st,n.c. central,1
georgia st,texas southern,1
maryland-baltimore county,xavier,0
maryland-baltimore county,north carolina,0
maryland-baltimore county,michigan,0
maryland-baltimore county,gonzaga,0
maryland-baltimore county,ohio st,0
maryland-baltimore county,houston,0
maryland-baltimore county,texas a&m,0
maryland-baltimore county,missouri,0
maryland-baltimore county,florida st,0
maryland-baltimore county,providence,0
maryland-baltimore county,san diego st,0
maryland-baltimore county,s dakota st,0
maryland-baltimore county,nc greensboro,0
maryland-baltimore county,montana,0
maryland-baltimore county,lipscomb,0
maryland-baltimore county,n.c. central,1
maryland-baltimore county,texas southern,1
xavier,north carolina,0
xavier,michigan,1
xavier,gonzaga,0
xavier,ohio st,1
xavier,houston,1
xavier,texas a&m,1
xavier,missouri,1
xavier,florida st,1
xavier,providence,0
xavier,san diego st,1
xavier,s dakota st,1
xavier,nc greensboro,1
xavier,montana,1
xavier,lipscomb,1
xavier,n.c. central,1
xavier,texas southern,1
north carolina,michigan,1
north carolina,gonzaga,0
north carolina,ohio st,1
north carolina,houston,1
north carolina,texas a&m,1
north carolina,missouri,1
north carolina,florida st,1
north carolina,providence,1
north carolina,san diego st,1
north carolina,s dakota st,1
north carolina,nc greensboro,1
north carolina,montana,1
north carolina,lipscomb,1
north carolina,n.c. central,1
north carolina,texas southern,1
michigan,gonzaga,0
michigan,ohio st,0
michigan,houston,0
michigan,texas a&m,1
michigan,missouri,0
michigan,florida st,1
michigan,providence,1
michigan,san diego st,0
michigan,s dakota st,0
michigan,nc greensboro,1
michigan,montana,1
michigan,lipscomb,1
michigan,n.c. central,1
michigan,texas southern,1
gonzaga,ohio st,1
gonzaga,houston,1
gonzaga,texas a&m,1
gonzaga,missouri,1
gonzaga,florida st,1
gonzaga,providence,1
gonzaga,san diego st,1
gonzaga,s dakota st,0
gonzaga,nc greensboro,1
gonzaga,montana,1
gonzaga,lipscomb,1
gonzaga,n.c. central,1
gonzaga,texas southern,1
ohio st,houston,1
ohio st,texas a&m,0
ohio st,missouri,0
ohio st,florida st,1
ohio st,providence,1
ohio st,san diego st,1
ohio st,s dakota st,1
ohio st,nc greensboro,1
ohio st,montana,1
ohio st,lipscomb,1
ohio st,n.c. central,1
ohio st,texas southern,1
houston,texas a&m,1
houston,missouri,1
houston,florida st,1
houston,providence,1
houston,san diego st,1
houston,s dakota st,1
houston,nc greensboro,1
houston,montana,1
houston,lipscomb,1
houston,n.c. central,1
houston,texas southern,1
texas a&m,missouri,0
texas a&m,florida st,1
texas a&m,providence,0
texas a&m,san diego st,0
texas a&m,s dakota st,0
texas a&m,nc greensboro,1
texas a&m,montana,1
texas a&m,lipscomb,1
texas a&m,n.c. central,1
texas a&m,texas southern,1
missouri,florida st,1
missouri,providence,0
missouri,san diego st,1
missouri,s dakota st,1
missouri,nc greensboro,1
missouri,montana,0
missouri,lipscomb,1
missouri,n.c. central,1
missouri,texas southern,1
florida st,providence,1
florida st,san diego st,1
florida st,s dakota st,1
florida st,nc greensboro,1
florida st,montana,1
florida st,lipscomb,1
florida st,n.c. central,1
florida st,texas southern,1
providence,san diego st,0
providence,s dakota st,1
providence,nc greensboro,1
providence,montana,1
providence,lipscomb,1
providence,n.c. central,1
providence,texas southern,1
san diego st,s dakota st,0
san diego st,nc greensboro,1
san diego st,montana,1
san diego st,lipscomb,1
san diego st,n.c. central,1
san diego st,texas southern,1
s dakota st,nc greensboro,0
s dakota st,montana,1
s dakota st,lipscomb,1
s dakota st,n.c. central,1
s dakota st,texas southern,1
nc greensboro,montana,0
nc greensboro,lipscomb,1
nc greensboro,n.c. central,1
nc greensboro,texas southern,1
montana,lipscomb,1
montana,n.c. central,1
montana,texas southern,1
lipscomb,n.c. central,1
lipscomb,texas southern,1
n.c. central,texas southern,0
